,datetime,tweet_Id,text,Username
0,2021-06-30 23:00:04+00:00,1410372594914766852,Termometrelerin 50 dereceye yaklaştığı Arap ülkelerinde 'sıcak' alarmı https://t.co/JqE6iMmsLg https://t.co/t0w6t3ffrS,anadoluajansi
1,2021-06-30 22:01:43+00:00,1410357907670065153,"❝Çalışmaktan çok mutluyum❞

Down sendromlu Ergül, 10 gün önce başladığı garsonlukla hem kendi hem çevresindekilerin hayata bakışını değiştirmeyi başardı https://t.co/iRd4cDZwjB https://t.co/qZC2goMw9u",anadoluajansi
2,2021-06-30 22:00:02+00:00,1410357484489822208,"Doğa harikası tabiat parkları, huzur ve sessizlik arayanların ilk tercihleri arasında

🌲 🌊 Denizle ormanı birleştiren Sinop'un tabiat parkları ziyaretçilerini ağırlamaya başladı https://t.co/bBDHTczChz https://t.co/jq2fVjhUfP",anadoluajansi
3,2021-06-30 21:30:04+00:00,1410349945434038273,Cumhurbaşkanı Erdoğan'dan Kılıçdaroğlu'na 500 bin liralık tazminat davası https://t.co/k6vz80mJNe https://t.co/JrmwtlZaRB,anadoluajansi
4,2021-06-30 20:59:04+00:00,1410342143558930439,MKE'nin anonim şirket olmasını düzenleyen kanun teklifi TBMM Genel Kurulunda kabul edildi https://t.co/ifx9wdOtfZ https://t.co/K02i5M9Wrp,anadoluajansi
5,2021-06-30 20:40:05+00:00,1410337364141092868,"Bitcoin madenciliğindeki gelişmeler kripto paradaki dengeleri yeniden şekillendiriyor

Nisan ayında 63 bin dolarla tarihi zirvesini gören kripto para birimi, son haftalarda 30 binli seviyelerden işlem görüyor https://t.co/uS1SIP2T0R https://t.co/d5odYfUVKv",anadoluajansi
6,2021-06-30 20:20:00+00:00,1410332310973472768,"Göbeklitepe'nin şöhreti UNESCO ile taçlandı

12 bin yıllık geçmişiyle ""tarihin sıfır noktası"" olarak nitelendirilen ve UNESCO Dünya Miras Listesi'nde üçüncü yılını tamamlayan Göbeklitepe'nin bu unvan sayesinde yurt dışında tanınırlığı arttı https://t.co/DxUjh3gnDS https://t.co/d25zzkIln9",anadoluajansi
7,2021-06-30 20:00:01+00:00,1410327284142297112,"❝Esed rejimi ve Rusya bizi silahla, uçakla, top mermileriyle öldüremedi, insani yardım kapılarını kapatarak öldürmek istiyor❞

İdlib'deki kamplarda yaşayan halk, Rusya'nın yardımları engelleyebileceğinden endişeleniyor https://t.co/lahY6cJqjn https://t.co/K5Hzhnj4Af",anadoluajansi
8,2021-06-30 19:50:04+00:00,1410324778016182273,"❝Bu kadar çok çocuğu dikenli tellerin arasında görmeye gerçekten alışamadım❞

Suriye'nin kuzeydoğusunda YPG/PKK kontrolündeki hapishanelerde yüzlerce çocuğun tutulduğu bildirildi https://t.co/viKvbDWYc5 https://t.co/vADLktjx9A",anadoluajansi
9,2021-06-30 19:40:04+00:00,1410322264311140354,"❝HDP'den ve PKK'dan çocuğumu istiyorum❞

Diyarbakır annelerinin evlat nöbeti 667'nci gününde sürüyor https://t.co/KRIsogzQK7 https://t.co/X23Z9LGmBV",anadoluajansi
10,2021-06-30 19:30:05+00:00,1410319751197466625,Kanada’nın Cranbrook şehrine yakın bir alanda yine bir kilise okulunun yakınında 182 kayıt dışı çocuk mezarı bulundu https://t.co/7hrSlAjwSS https://t.co/xnBDa7vYFu,anadoluajansi
11,2021-06-30 19:20:04+00:00,1410317230278119425,"Bangladeş'te Kovid-19 vakalarındaki ve 'Delta' varyantındaki artış sağlık sistemini zorluyor

Ülke genelinde artan vakalar ve hastanelerdeki yoğunluk, yetkilileri sıkı önlemler almaya itti https://t.co/jDR9QuoIji https://t.co/2FwESFOuKP",anadoluajansi
12,2021-06-30 19:10:04+00:00,1410314712458346500,"❝2 doz aşı olmuş 50 yaş ve üzeri vatandaşlarımızla sağlık çalışanlarımız yarından itibaren istedikleri aşı ile 3. doz aşılarını olmak üzere randevu alabilecek❞

Sağlık Bakanı Koca, Koronavirüs Bilim Kurulu toplantısının ardından açıklama yaptı https://t.co/J8WvQrd09A https://t.co/c19iVuRrlV",anadoluajansi
13,2021-06-30 19:00:02+00:00,1410312186346549254,"❝Kardeşimi HDP götürüp PKK'ya satmıştır. Ben, kardeşimi HDP'den istiyorum❞

Muş'ta çocuklarının dağa kaçırılmasından HDP'yi sorumlu tutarak eylem yapan aile sayısı 6'ya yükseldi https://t.co/aSjtKgIVGo https://t.co/TsFvtUbH79",anadoluajansi
14,2021-06-30 18:50:00+00:00,1410309661429882880,"🔹Günde en az 17 refakatsiz göçmen çocuk kayboluyor Kayıplar neden önlenemiyor? 
🔹İstatistikler doğru mu? 
🔹Çocukları bekleyen tehlikeler neler? 
🔹AA göçmen çocukların izini sürdü

🌍Avrupa'nın kanayan yarası: Kayıp göçmen çocuklar https://t.co/JEAarDSLXL https://t.co/Rz3516QEB8",anadoluajansi
15,2021-06-30 18:40:14+00:00,1410307203739836417,Sigara paketlerinin arkasındaki sağlık uyarısı alanı yüzde 85'ten yüzde 100'e çıkarıldı https://t.co/994TkGmwGe https://t.co/YgqceUK2uS,anadoluajansi
16,2021-06-30 18:20:00+00:00,1410302111926165513,"❝Sağlıklı bir şekilde anne aslanımız 25 Nisan'da 3 yavru doğurdu. Bunlar bizim hayvanat bahçemizin beşinci nesli❞

🦁🦁🦁 Kardeş 3 yavru aslan hayvanat bahçesinin maskotu oldu https://t.co/P2LGg6kiqG https://t.co/cWiBEV3qRl",anadoluajansi
17,2021-06-30 18:00:01+00:00,1410297083026870277,"❝Ne yediğimizi sorgulamalıyız❞

❝Besinler, düşüncelerimizi, görüntümüzü, ruh ve beden sağlımızı etkiliyor❞

Beyaz yakalı yaşamını toprakla özgürleştirdi https://t.co/arJqH8C12V https://t.co/PDA6EWvXdr",anadoluajansi
18,2021-06-30 17:40:04+00:00,1410292064483414018,Türkiye'nin elektrik sisteminde 'temiz' dönüşümün sosyoekonomik getirisi maliyetinden 3 kat fazla https://t.co/1THfw9EiBY https://t.co/fMfexFFXgB,anadoluajansi
19,2021-06-30 17:20:00+00:00,1410287012217823233,Kanada'da yatılı kilise okulu bahçelerinde bulunan kayıt dışı çocuk mezarları gündemdeki yerini koruyor https://t.co/6kL33UTbso https://t.co/ZXmEDFGWuT,anadoluajansi
20,2021-06-30 17:10:00+00:00,1410284495639506949,Kovid-19'un Delta varyantının dünya geneline yayılması salgına dair yeni endişelere yol açıyor https://t.co/tuCIqyhkxc https://t.co/ps2ZDCOx9G,anadoluajansi
21,2021-06-30 17:00:02+00:00,1410281990503354368,"Minik eller, okul bahçesindeki serada ata tohumlarıyla tarım ürünleri yetiştiriyor https://t.co/k90c9Ce14O",anadoluajansi
22,2021-06-30 16:40:04+00:00,1410276965286809610,"❝Ülkemiz genç ve modern doğal gaz dağıtım şebekesi ve düşük kayıp oranlarıyla hidrojen ekonomisine geçişin en kolay sağlanabileceği ülkelerden biridir❞

Hidrojen ekonomisine geçişte doğal gaz altyapıları önem kazanacak https://t.co/x9VVaucAXn https://t.co/lAEApo62Yh",anadoluajansi
23,2021-06-30 16:30:04+00:00,1410274449199403013,Miami'de çöken 13 katlı binada can kaybı 16'ya yükseldi https://t.co/kCmUcUjDHH https://t.co/M7tX8aemDn,anadoluajansi
24,2021-06-30 16:20:00+00:00,1410271912706588673,Frigya'nın saklı cenneti: Üçlerkayası köyü https://t.co/4xuCeJxOsc https://t.co/N1uykIccsr,anadoluajansi
